2.169383518385184395e+00 4.138500058468198065e-16
2.184436071149427505e+00 4.124216583081458935e-16
2.199593068030074594e+00 4.109982405185657468e-16
2.214855233726359618e+00 4.095797354637144195e-16
2.230223297965937768e+00 4.081661261879498691e-16
2.245697995539774450e+00 4.067573957941500722e-16
2.261280066337278516e+00 4.053535274435114708e-16
2.276970255381679742e+00 4.039545043553470237e-16
2.292769312865649223e+00 4.025603098068860330e-16
2.308677994187168903e+00 4.011709271330743163e-16
2.324697059985648018e+00 3.997863397263747719e-16
2.340827276178293115e+00 3.984065310365690797e-16
2.357069413996727647e+00 3.970314845705595981e-16
2.373424250023866922e+00 3.956611838921725433e-16
2.389892566231049731e+00 3.942956126219613163e-16
2.406475150015424447e+00 3.929347544370107178e-16
2.423172794237599348e+00 3.915785930707420993e-16
2.439986297259550074e+00 3.902271123127184156e-16
2.456916462982790872e+00 3.888802960084509547e-16
2.473964100886813622e+00 3.875381280592059673e-16
2.491130026067788883e+00 3.862005924218124812e-16
2.508415059277540049e+00 3.848676731084701150e-16
2.525820026962784404e+00 3.835393541865583705e-16
2.543345761304649066e+00 3.822156197784460248e-16
2.560993100258458721e+00 3.808964540613013596e-16
2.578762887593801345e+00 3.795818412669030319e-16
2.596655972934871048e+00 3.782717656814515856e-16
2.614673211801091579e+00 3.769662116453815544e-16
2.632815465648020936e+00 3.756651635531744528e-16
2.651083601908538423e+00 3.743686058531721613e-16
2.669478494034321248e+00 3.730765230473909025e-16
2.688001021537606228e+00 3.717888996913362538e-16
2.706652070033241486e+00 3.705057203938181102e-16
2.725432531281029025e+00 3.692269698167673724e-16
2.744343303228364839e+00 3.679526326750518466e-16
2.763385290053170351e+00 3.666826937362941163e-16
2.782559402207124499e+00 3.654171378206893645e-16
2.801866556459195134e+00 3.641559498008234923e-16
2.821307675939471959e+00 3.628991146014928639e-16
2.840883690183303223e+00 3.616466171995239532e-16
2.860595535175742388e+00 3.603984426235935333e-16
2.880444153396296336e+00 3.591545759540499003e-16
2.900430493863991543e+00 3.579150023227345912e-16
2.920555512182746227e+00 3.566797069128044955e-16
2.940820170587063132e+00 3.554486749585548547e-16
2.961225437988034948e+00 3.542218917452429022e-16
2.981772290019672145e+00 3.529993426089116522e-16
3.002461709085549213e+00 3.517810129362148706e-16
3.023294684405777311e+00 3.505668881642422438e-16
3.044272212064301986e+00 3.493569537803454351e-16
3.065395295056527303e+00 3.481511953219646337e-16
3.086664943337273481e+00 3.469495983764554983e-16
3.108082173869064047e+00 3.457521485809169392e-16
3.129648010670751823e+00 3.445588316220196887e-16
3.151363484866478437e+00 3.433696332358347731e-16
3.173229634734977100e+00 3.421845392076634641e-16
3.195247505759212014e+00 3.410035353718669342e-16
3.217418150676371713e+00 3.398266076116972427e-16
3.239742629528197249e+00 3.386537418591286189e-16
3.262222009711669202e+00 3.374849240946890395e-16
3.284857366030044634e+00 3.363201403472929415e-16
3.307649780744240875e+00 3.351593766940738351e-16
3.330600343624588788e+00 3.340026192602183477e-16
3.353710152002930656e+00 3.328498542188000696e-16
3.376980310825090648e+00 3.317010677906144357e-16
3.400411932703706785e+00 3.305562462440138539e-16
3.424006137971423946e+00 3.294153758947437692e-16
3.447764054734464345e+00 3.282784431057788281e-16
3.471686818926561280e+00 3.271454342871601752e-16
3.495775574363274352e+00 3.260163358958328496e-16
3.520031472796679939e+00 3.248911344354838221e-16
3.544455673970434706e+00 3.237698164563809192e-16
3.569049345675229468e+00 3.226523685552118467e-16
3.593813663804627634e+00 3.215387773749239024e-16
3.618749812411279354e+00 3.204290296045646761e-16
3.643858983763545556e+00 3.193231119791225514e-16
3.669142378402493243e+00 3.182210112793682928e-16
3.694601205199302463e+00 3.171227143316973228e-16
3.720236681413067625e+00 3.160282080079716534e-16
3.746050032748991843e+00 3.149374792253634461e-16
3.772042493416998266e+00 3.138505149461985206e-16
3.798215306190735330e+00 3.127673021778003089e-16
3.824569722466999000e+00 3.116878279723350413e-16
3.851107002325570683e+00 3.106120794266561926e-16
3.877828414589456152e+00 3.095400436821511472e-16
3.904735236885561012e+00 3.084717079245867309e-16
3.931828755705769396e+00 3.074070593839565163e-16
3.959110266468458761e+00 3.063460853343281294e-16
3.986581073580440560e+00 3.052887730936908510e-16
4.014242490499320581e+00 3.042351100238043041e-16
4.042095839796306933e+00 3.031850835300472384e-16
4.070142453219437684e+00 3.021386810612671541e-16
4.098383671757261482e+00 3.010958901096300729e-16
4.126820845702954266e+00 3.000566982104710492e-16
4.155455334718875626e+00 2.990210929421454697e-16
4.184288507901581688e+00 2.979890619258802542e-16
4.213321743847288303e+00 2.969605928256257968e-16
4.242556430717777438e+00 2.959356733479090401e-16
4.271993966306778745e+00 2.949142912416859585e-16
4.301635758106795215e+00 2.938964342981953231e-16
4.331483223376399572e+00 2.928820903508130579e-16
4.361537789208004945e+00 2.918712472749062517e-16
4.391800892596085859e+00 2.908638929876887963e-16
4.422273980505899260e+00 2.898600154480764334e-16
4.452958509942654963e+00 2.888596026565432804e-16
4.483855948021187032e+00 2.878626426549781591e-16
4.514967772036100335e+00 2.868691235265416150e-16
4.546295469532399380e+00 2.858790333955236753e-16
4.577840538376618973e+00 2.848923604272016572e-16
4.609604486828433600e+00 2.839090928276989615e-16
4.641588833612778409e+00 2.829292188438439158e-16
4.673795107992462228e+00 2.819527267630292589e-16
4.706224849841281532e+00 2.809796049130722657e-16
4.738879609717653096e+00 2.800098416620752666e-16
4.771760948938745805e+00 2.790434254182864139e-16
4.804870439655130276e+00 2.780803446299612858e-16
4.838209664925956055e+00 2.771205877852246385e-16
4.871780218794632411e+00 2.761641434119330459e-16
4.905583706365048258e+00 2.752110000775375886e-16
4.939621743878320537e+00 2.742611463889472819e-16
4.973895958790063965e+00 2.733145709923928498e-16
5.008407989848211450e+00 2.723712625732909425e-16
5.043159487171360311e+00 2.714312098561089940e-16
5.078152112327673606e+00 2.704944016042305740e-16
5.113387538414325917e+00 2.695608266198207388e-16
5.148867450137493584e+00 2.686304737436924183e-16
5.184593543892911605e+00 2.677033318551729998e-16
5.220567527846976752e+00 2.667793898719713062e-16
5.256791122018421802e+00 2.658586367500453634e-16
5.293266058360561743e+00 2.649410614834699700e-16
5.329994080844088877e+00 2.640266531043056482e-16
5.366976945540474553e+00 2.631154006824670513e-16
5.404216420705916235e+00 2.622072933255927038e-16
5.441714286865890315e+00 2.613023201789145924e-16
5.479472336900286678e+00 2.604004704251285461e-16
5.517492376129125908e+00 2.595017332842647155e-16
5.555776222398876030e+00 2.586060980135590379e-16
5.594325706169378520e+00 2.577135539073244550e-16
5.633142670601354318e+00 2.568240902968233649e-16
5.672228971644543094e+00 2.559376965501396778e-16
5.711586478126432276e+00 2.550543620720520568e-16
5.751217071841612238e+00 2.541740763039071572e-16
5.791122647641759436e+00 2.532968287234933103e-16
5.831305113526221717e+00 2.524226088449148480e-16
5.871766390733255570e+00 2.515514062184668221e-16
5.912508413831877974e+00 2.506832104305100679e-16
5.953533130814368413e+00 2.498180111033466141e-16
5.994842503189410365e+00 2.489557978950956338e-16
6.036438506075866961e+00 2.480965604995701363e-16
6.078323128297229871e+00 2.472402886461533126e-16
6.120498372476699700e+00 2.463869720996761638e-16
6.162966255132940496e+00 2.455366006602950301e-16
6.205728806776502182e+00 2.446891641633693669e-16
6.248788072006891348e+00 2.438446524793408518e-16
6.292146109610343707e+00 2.430030555136117520e-16
6.335804992658251145e+00 2.421643632064245738e-16
6.379766808606280648e+00 2.413285655327417120e-16
6.424033659394192242e+00 2.404956525021255925e-16
6.468607661546325716e+00 2.396656141586192582e-16
6.513490946272802340e+00 2.388384405806275469e-16
6.558685659571431792e+00 2.380141218807981213e-16
6.604193962330303869e+00 2.371926482059037316e-16
6.650018030431120053e+00 2.363740097367240340e-16
6.696160054853220522e+00 2.355581966879285931e-16
6.742622241778342129e+00 2.347451993079595384e-16
6.789406812696109128e+00 2.339350078789152079e-16
6.836516004510237110e+00 2.331276127164341357e-16
6.883952069645498106e+00 2.323230041695788925e-16
6.931717276155406005e+00 2.315211726207211584e-16
6.979813907830660469e+00 2.307221084854264505e-16
7.028244264308349365e+00 2.299258022123397384e-16
7.077010661181887485e+00 2.291322442830711574e-16
7.126115430111747528e+00 2.283414252120822159e-16
7.175560918936926491e+00 2.275533355465726427e-16
7.225349491787214085e+00 2.267679658663670872e-16
7.275483529196228538e+00 2.259853067838028051e-16
7.325965428215230446e+00 2.252053489436171473e-16
7.376797602527732423e+00 2.244280830228360346e-16
7.427982482564916111e+00 2.236534997306622843e-16
7.479522515621821022e+00 2.228815898083646773e-16
7.531420165974371805e+00 2.221123440291672703e-16
7.583677914997190683e+00 2.213457531981390298e-16
7.636298261282243871e+00 2.205818081520841308e-16
7.689283720758311347e+00 2.198204997594321575e-16
7.742636826811269302e+00 2.190618189201291169e-16
7.796360130405233235e+00 2.183057565655286010e-16
7.850456200204509294e+00 2.175523036582834412e-16
7.904927622696422240e+00 2.168014511922376843e-16
7.959777002314983640e+00 2.160531901923188385e-16
8.015006961565404708e+00 2.153075117144308104e-16
8.070620141149502658e+00 2.145644068453465707e-16
8.126619200091946382e+00 2.138238667026021509e-16
8.183006815867392092e+00 2.130858824343901962e-16
8.239785684528516896e+00 2.123504452194540366e-16
8.296958520834905926e+00 2.116175462669824479e-16
8.354528058382866718e+00 2.108871768165044864e-16
8.412497049736117560e+00 2.101593281377848171e-16
8.470868266557404880e+00 2.094339915307193129e-16
8.529644499741023012e+00 2.087111583252311962e-16
8.588828559546252350e+00 2.079908198811670816e-16
8.648423275731722981e+00 2.072729675881941037e-16
8.708431497690723333e+00 2.065575928656967241e-16
8.768856094587428984e+00 2.058446871626741550e-16
8.829699955494088925e+00 2.051342419576383989e-16
8.890965989529160396e+00 2.044262487585121155e-16
8.952657125996395848e+00 2.037206991025272780e-16
9.014776314524917566e+00 2.030175845561239031e-16
9.077326525210226649e+00 2.023168967148493970e-16
9.140310748756229842e+00 2.016186272032579513e-16
9.203731996618223832e+00 2.009227676748104067e-16
9.267593301146877849e+00 2.002293098117746844e-16
9.331897715733239451e+00 1.995382453251261917e-16
9.396648314954692438e+00 1.988495659544487713e-16
9.461848194722000116e+00 1.981632634678359208e-16
9.527500472427291811e+00 1.974793296617926290e-16
9.593608287093141840e+00 1.967977563611369654e-16
9.660174799522645017e+00 1.961185354189026064e-16
9.727203192450540215e+00 1.954416587162414112e-16
9.794696670695392626e+00 1.947671181623263182e-16
9.862658461312822311e+00 1.940949056942546596e-16
9.931091813749794994e+00 1.934250132769518470e-16
1.000000000000000000e+01 1.927574329030751299e-16
1.006938631476027624e+01 1.920921565929181932e-16
1.013925407558815373e+01 1.914291763943155077e-16
1.020960662306046451e+01 1.907684843825474202e-16
1.028044732093309221e+01 1.901100726602452931e-16
1.035177955630176250e+01 1.894539333572972106e-16
1.042360673976401664e+01 1.888000586307540801e-16
1.049593230558227752e+01 1.881484406647353628e-16
1.056875971184804008e+01 1.874990716703363581e-16
1.064209244064724125e+01 1.868519438855343047e-16
1.071593399822671167e+01 1.862070495750963546e-16
1.079028791516184071e+01 1.855643810304866113e-16
1.086515774652538369e+01 1.849239305697741531e-16
1.094054707205742361e+01 1.842856905375414021e-16
1.101645949633656407e+01 1.836496533047920496e-16
1.109289864895222699e+01 1.830158112688605586e-16
1.116986818467823106e+01 1.823841568533208534e-16
1.124737178364751955e+01 1.817546825078958716e-16
1.132541315152811556e+01 1.811273807083673629e-16
1.140399601970032428e+01 1.805022439564858356e-16
1.148312414543511117e+01 1.798792647798809718e-16
1.156280131207375916e+01 1.792584357319724858e-16
1.164303132920876749e+01 1.786397493918807857e-16
1.172381803286598512e+01 1.780231983643386214e-16
1.180516528568804979e+01 1.774087752796022876e-16
1.188707697711903322e+01 1.767964727933639378e-16
1.196955702359043450e+01 1.761862835866635274e-16
1.205260936870842592e+01 1.755782003658014962e-16
1.213623798344240612e+01 1.749722158622514523e-16
1.222044686631488020e+01 1.743683228325733227e-16
1.230524004359261525e+01 1.737665140583267759e-16
1.239062156947916193e+01 1.731667823459850393e-16
1.247659552630869761e+01 1.725691205268487649e-16
1.256316602474120891e+01 1.719735214569604628e-16
1.265033720395903138e+01 1.713799780170190086e-16
1.273811323186478539e+01 1.707884831122945199e-16
1.282649830528060519e+01 1.701990296725437513e-16
1.291549665014884063e+01 1.696116106519253412e-16
1.300511252173409282e+01 1.690262190289157732e-16
1.309535020482667100e+01 1.684428478062253873e-16
1.318621401394748460e+01 1.678614900107145633e-16
1.327770829355429782e+01 1.672821386933107673e-16
1.336983741824946570e+01 1.667047869289250553e-16
1.346260579298910365e+01 1.661294278163696379e-16
1.355601785329368170e+01 1.655560544782751973e-16
1.365007806546013747e+01 1.649846600610086484e-16
1.374479092677537295e+01 1.644152377345914185e-16
1.384016096573131627e+01 1.638477806926176023e-16
1.393619274224142757e+01 1.632822821521727339e-16
1.403289084785872376e+01 1.627187353537526827e-16
1.413025990599533621e+01 1.621571335611827202e-16
1.422830457214352684e+01 1.615974700615372543e-16
1.432702953409831004e+01 1.610397381650593897e-16
1.442643951218158094e+01 1.604839312050810311e-16
1.452653925946780511e+01 1.599300425379432330e-16
1.462733356201129808e+01 1.593780655429165986e-16
1.472882723907502545e+01 1.588279936221224924e-16
1.483102514336104427e+01 1.582798202004537351e-16
1.493393216124252554e+01 1.577335387254965062e-16
1.503755321299737702e+01 1.571891426674516304e-16
1.514189325304351996e+01 1.566466255190565302e-16
1.524695727017573788e+01 1.561059807955077688e-16
1.535275028780422701e+01 1.555672020343832002e-16
1.545927736419477760e+01 1.550302827955649807e-16
1.556654359271061239e+01 1.544952166611624088e-16
1.567455410205595001e+01 1.539619972354351590e-16
1.578331405652117247e+01 1.534306181447170828e-16
1.589282865622977958e+01 1.529010730373398866e-16
1.600310313738700785e+01 1.523733555835571048e-16
1.611414277253019023e+01 1.518474594754686161e-16
1.622595287078087267e+01 1.513233784269450852e-16
1.633853877809861288e+01 1.508011061735529964e-16
1.645190587753662470e+01 1.502806364724796626e-16
1.656605958949914381e+01 1.497619631024586038e-16
1.668100537200059108e+01 1.492450798636951970e-16
1.679674872092653004e+01 1.487299805777925976e-16
1.691329517029647889e+01 1.482166590876778078e-16
1.703065029252844198e+01 1.477051092575282141e-16
1.714881969870539891e+01 1.471953249726981495e-16
1.726780903884355922e+01 1.466873001396457758e-16
1.738762400216250370e+01 1.461810286858603605e-16
1.750827031735724404e+01 1.456765045597895536e-16
1.762975375287205893e+01 1.451737217307671823e-16
1.775208011717635159e+01 1.446726741889410948e-16
1.787525525904235479e+01 1.441733559452013000e-16
1.799928506782476489e+01 1.436757610311084524e-16
1.812417547374236548e+01 1.431798834988224355e-16
1.824993244816152327e+01 1.426857174210313150e-16
1.837656200388171612e+01 1.421932568908804647e-16
1.850407019542302223e+01 1.417024960219020617e-16
1.863246311931559873e+01 1.412134289479445331e-16
1.876174691439120323e+01 1.407260498231024950e-16
1.889192776207666213e+01 1.402403528216470370e-16
1.902301188668944931e+01 1.397563321379559081e-16
1.915500555573527919e+01 1.392739819864441954e-16
1.928791508020777812e+01 1.387932966014951509e-16
1.942174681489025545e+01 1.383142702373912649e-16
1.955650715865949252e+01 1.378368971682455855e-16
1.969220255479172366e+01 1.373611716879333594e-16
1.982883949127071332e+01 1.368870881100236221e-16
1.996642450109793288e+01 1.364146407677115539e-16
2.010496416260497909e+01 1.359438240137503169e-16
2.024446509976803910e+01 1.354746322203839278e-16
2.038493398252463251e+01 1.350070597792798353e-16
2.052637752709252084e+01 1.345411011014619161e-16
2.066880249629081945e+01 1.340767506172435939e-16
2.081221569986338338e+01 1.336140027761612308e-16
2.095662399480433180e+01 1.331528520469080591e-16
2.110203428568595641e+01 1.326932929172677208e-16
2.124845352498882889e+01 1.322353198940486190e-16
2.139588871343421417e+01 1.317789275030181714e-16
2.154434690031883193e+01 1.313241102888372115e-16
2.169383518385184217e+01 1.308708628149951543e-16
2.184436071149427150e+01 1.304191796637446440e-16
2.199593068030074861e+01 1.299690554360370892e-16
2.214855233726359174e+01 1.295204847514578779e-16
2.230223297965937590e+01 1.290734622481621343e-16
2.245697995539773828e+01 1.286279825828108461e-16
2.261280066337278427e+01 1.281840404305066461e-16
2.276970255381679920e+01 1.277416304847304073e-16
2.292769312865650022e+01 1.273007474572777154e-16
2.308677994187168636e+01 1.268613860781957844e-16
2.324697059985647840e+01 1.264235410957201502e-16
2.340827276178293204e+01 1.259872072762122525e-16
2.357069413996727647e+01 1.255523794040967198e-16
2.373424250023867543e+01 1.251190522817990007e-16
2.389892566231048932e+01 1.246872207296833638e-16
2.406475150015424092e+01 1.242568795859907014e-16
2.423172794237599348e+01 1.238280237067772198e-16
2.439986297259550341e+01 1.234006479658526620e-16
2.456916462982791316e+01 1.229747472547190967e-16
2.473964100886813000e+01 1.225503164825099792e-16
2.491130026067788350e+01 1.221273505759291374e-16
2.508415059277539783e+01 1.217058444791901534e-16
2.525820026962784581e+01 1.212857931539561136e-16
2.543345761304649599e+01 1.208671915792790888e-16
2.560993100258458099e+01 1.204500347515405009e-16
2.578762887593800812e+01 1.200343176843907261e-16
2.596655972934870960e+01 1.196200354086902256e-16
2.614673211801092023e+01 1.192071829724495188e-16
2.632815465648021203e+01 1.187957554407703882e-16
2.651083601908537446e+01 1.183857478957867642e-16
2.669478494034320804e+01 1.179771554366058070e-16
2.688001021537606050e+01 1.175699731792495062e-16
2.706652070033241131e+01 1.171641962565963055e-16
2.725432531281029114e+01 1.167598198183228002e-16
2.744343303228363951e+01 1.163568390308458307e-16
2.763385290053169996e+01 1.159552490772646977e-16
2.782559402207124322e+01 1.155550451573035760e-16
2.801866556459195223e+01 1.151562224872541982e-16
2.821307675939472048e+01 1.147587762999185398e-16
2.840883690183302690e+01 1.143627018445520449e-16
2.860595535175741944e+01 1.139679943868065580e-16
2.880444153396296514e+01 1.135746492086739444e-16
2.900430493863991543e+01 1.131826616084297115e-16
2.920555512182746583e+01 1.127920269005766549e-16
2.940820170587062066e+01 1.124027404157889720e-16
2.961225437988034415e+01 1.120147975008564011e-16
2.981772290019671701e+01 1.116281935186285325e-16
3.002461709085549302e+01 1.112429238479595888e-16
3.023294684405777843e+01 1.108589838836529698e-16
3.044272212064302607e+01 1.104763690364063405e-16
3.065395295056526592e+01 1.100950747327566948e-16
3.086664943337272859e+01 1.097150964150256648e-16
3.108082173869063780e+01 1.093364295412652003e-16
3.129648010670752001e+01 1.089590695852030884e-16
3.151363484866479325e+01 1.085830120361890151e-16
3.173229634734976301e+01 1.082082523991405033e-16
3.195247505759212103e+01 1.078347861944892460e-16
3.217418150676371624e+01 1.074626089581275870e-16
3.239742629528197426e+01 1.070917162413551493e-16
3.262222009711669557e+01 1.067221036108256487e-16
3.284857366030043835e+01 1.063537666484938553e-16
3.307649780744240786e+01 1.059867009515628384e-16
3.330600343624588788e+01 1.056209021324313224e-16
3.353710152002930300e+01 1.052563658186413385e-16
3.376980310825091181e+01 1.048930876528257157e-16
3.400411932703705986e+01 1.045310632926563005e-16
3.424006137971424124e+01 1.041702884107917552e-16
3.447764054734464167e+01 1.038107586948260735e-16
3.471686818926561102e+01 1.034524698472369094e-16
3.495775574363275240e+01 1.030954175853342649e-16
3.520031472796679139e+01 1.027395976412092378e-16
3.544455673970433907e+01 1.023850057616830055e-16
3.569049345675229290e+01 1.020316377082560908e-16
3.593813663804627367e+01 1.016794892570575794e-16
3.618749812411280686e+01 1.013285561987946939e-16
3.643858983763544757e+01 1.009788343387025044e-16
3.669142378402492000e+01 1.006303194964936384e-16
3.694601205199302285e+01 1.002830075063085210e-16
3.720236681413067714e+01 9.993689421666544241e-17
3.746050032748993175e+01 9.959197549041098296e-17
3.772042493416997644e+01 9.924824720467056148e-17
3.798215306190733997e+01 9.890570525079910680e-17
3.824569722466998911e+01 9.856434553433200040e-17
3.851107002325570505e+01 9.822416397493613015e-17
3.877828414589457395e+01 9.788515650636107946e-17
3.904735236885559857e+01 9.754731907639058773e-17
3.931828755705767975e+01 9.721064764679402309e-17
3.959110266468458406e+01 9.687513819327820019e-17
3.986581073580440915e+01 9.654078670543918581e-17
4.014242490499322003e+01 9.620758918671452341e-17
4.042095839796307644e+01 9.587554165433522357e-17
4.070142453219436618e+01 9.554464013927840770e-17
4.098383671757261482e+01 9.521488068621964356e-17
4.126820845702953733e+01 9.488625935348581083e-17
4.155455334718875093e+01 9.455877221300794202e-17
4.184288507901582221e+01 9.423241535027428525e-17
4.213321743847286882e+01 9.390718486428350261e-17
4.242556430717777260e+01 9.358307686749796711e-17
4.271993966306779100e+01 9.326008748579745410e-17
4.301635758106795038e+01 9.293821285843269711e-17
4.331483223376400815e+01 9.261744913797928873e-17
4.361537789208003346e+01 9.229779249029171716e-17
4.391800892596086214e+01 9.197923909445743976e-17
4.422273980505899260e+01 9.166178514275133859e-17
4.452958509942655496e+01 9.134542684059015140e-17
4.483855948021188453e+01 9.103016040648705051e-17
4.514967772036099802e+01 9.071598207200659143e-17
4.546295469532399380e+01 9.040288808171945198e-17
4.577840538376618440e+01 9.009087469315778769e-17
4.609604486828433778e+01 8.977993817677030372e-17
4.641588833612780007e+01 8.947007481587778278e-17
4.673795107992461340e+01 8.916128090662865016e-17
4.706224849841281355e+01 8.885355275795458787e-17
4.738879609717653807e+01 8.854688669152658039e-17
4.771760948938745628e+01 8.824127904171084934e-17
4.804870439655131520e+01 8.793672615552503475e-17
4.838209664925954456e+01 8.763322439259461047e-17
4.871780218794631168e+01 8.733077012510923799e-17
4.905583706365047902e+01 8.702935973777952700e-17
4.939621743878320359e+01 8.672898962779375897e-17
4.973895958790065208e+01 8.642965620477483261e-17
5.008407989848210207e+01 8.613135589073736954e-17
5.043159487171358535e+01 8.583408512004488165e-17
5.078152112327673251e+01 8.553784033936722185e-17
5.113387538414325917e+01 8.524261800763808423e-17
5.148867450137495183e+01 8.494841459601267676e-17
5.184593543892910361e+01 8.465522658782557881e-17
5.220567527846975509e+01 8.436305047854853714e-17
5.256791122018422158e+01 8.407188277574885344e-17
5.293266058360561033e+01 8.378171999904741451e-17
5.329994080844090831e+01 8.349255868007717845e-17
5.366976945540476152e+01 8.320439536244173475e-17
5.404216420705915169e+01 8.291722660167392616e-17
5.441714286865889960e+01 8.263104896519467995e-17
5.479472336900287388e+01 8.234585903227206111e-17
5.517492376129126086e+01 8.206165339398033789e-17
5.555776222398877451e+01 8.177842865315918286e-17
5.594325706169377810e+01 8.149618142437314522e-17
